title,mean,count
The Colour of Magic (Terry Pratchett's The Colour of Magic) (2008),3.7033492822966507,209
The Comancheros (1961),3.3454545454545452,110
The Comedians of Comedy (2005),3.7008733624454146,229
The Commitments (1991),3.77719369187222,4946
The Company (2003),3.1526104417670684,249
The Company Men (2010),3.435567010309278,194
The Company of Wolves (1984),3.4097938144329896,388
The Competition (1980),3.4545454545454546,176
The Computer Wore Tennis Shoes (1969),2.888250319284802,783
The Concert for George (2003),3.757861635220126,159
The Concorde: Airport '79 (1979),1.9883333333333333,300
The Condemned (2007),2.8819742489270386,233
"The Confessional (Confessionnal, Le) (1995)",3.545977011494253,174
"The Conformist (Conformista, Il) (1970)",4.057618437900128,781
The Conjuring (2013),3.5453488372093025,430
The Conspirator (2010),3.4921259842519685,127
The Constant Gardener (2005),3.739136649514008,3498
The Contender (2000),3.617965819091288,2399
The Contract (2006),2.9190140845070425,142
The Convent (O Convento) (1995),3.0568181818181817,132
The Conversation (1974),4.090823718808693,3727
The Cook the Thief His Wife & Her Lover (1989),3.419633415579838,2837
The Cooler (2003),3.4862531969309463,1564
"The Corbeau, Le (Raven) (1943)",3.8679775280898876,178
The Core (2003),2.594536525475752,1629
The Corporation (2003),3.9316688567674114,1522
The Corruptor (1999),2.9858260019550342,1023
The Cotton Club (1984),3.1755514705882355,544
The Couch Trip (1988),2.6464285714285714,140
The Counselor (2013),2.508695652173913,115
The Count of Monte Cristo (2002),3.7795761078998074,5190
The Counterfeiters (Die FÃ¤lscher) (2007),3.9585769980506824,1026
The Country Bears (2002),2.021390374331551,187
The Country Girl (1954),3.7117117117117115,111
The Court Jester (1956),3.93952802359882,678
The Cove (2009),3.91437802907916,619
The Covenant (2006),2.7587301587301587,315
The Cowboy Way (1994),2.7088122605363987,1044
The Cowboys (1972),3.6201923076923075,208
The Craft (1996),3.0414389126902055,6769
The Cranes Are Flying (Letyat zhuravli) (1957),3.9530516431924885,213
The Crazies (2010),3.238224637681159,552
The Crazies (a.k.a. Code Name: Trixie) (1973),3.2938931297709924,131
The Creature from the Black Lagoon (1954),3.269,1000
The Crew (2000),2.3642241379310347,232
"The Crime of Father Amaro (Crimen del padre Amaro, El) (2002)",3.3767605633802815,284
The Crimson Pirate (1952),3.6304945054945055,364
"The Crimson Rivers (RiviÃ¨res pourpres, Les) (2000)",3.4327160493827162,810
The Crocodile Hunter: Collision Course (2002),2.3305555555555557,360
The Croods (2013),3.4260700389105057,257
The Crossing Guard (1995),3.167130919220056,1077
The Crow (1994),3.5063218390804596,15660
The Crow: City of Angels (1996),2.6373574144486693,3156
The Crow: Salvation (2000),2.2271634615384617,416
The Crucible (1996),3.3905817174515236,1805
The Cruise (1998),3.664383561643836,219
The Crush (1993),2.598684210526316,836
The Crying Game (1992),3.666460941632869,11342
The Cuckoo (Kukushka) (2002),3.8507972665148062,439
The Cup (PhÃ¶rpa) (1999),3.58955223880597,335
The Cure (1995),3.614497528830313,607
The Curious Case of Benjamin Button (2008),3.641322713009896,4143
The Curse of Frankenstein (1957),3.125531914893617,235
The Curse of the Jade Scorpion (2001),3.2071183533447685,1166
The Cutting Edge (1992),3.3427853553481692,1393
The Da Vinci Code (2006),3.1118680884676144,5064
The Damned United (2009),3.71356783919598,398
The Dancer Upstairs (2002),3.6271676300578033,346
The Dangerous Lives of Altar Boys (2002),3.6029116465863456,996
The Darjeeling Limited (2007),3.7217912552891397,2836
The Dark Crystal (1982),3.600884466556108,7236
The Dark Half (1993),2.7822822822822824,666
The Dark Knight (2008),4.20544643933004,16598
The Dark Knight Rises (2012),3.9801097393689986,4374
The Darkest Hour (2011),2.808080808080808,99
The Darwin Awards (2006),3.0597014925373136,134
The Das Experiment (Experiment) (2001),3.8627348643006263,1916
The Day After (1983),3.292372881355932,118
The Day After Tomorrow (2004),3.030360205831904,5830
"The Day of the Beast (DÃ­a de la Bestia, El) (1995)",3.4402730375426622,293
The Day of the Doctor (2013),3.877952755905512,381
The Day of the Dolphin (1973),3.2009345794392523,107
The Day of the Jackal (1973),3.920083184789067,1683
The Day of the Triffids (1962),3.204485488126649,379
The Day the Earth Caught Fire (1961),3.4532374100719423,139
The Day the Earth Stood Still (1951),3.9507174581482745,5854
The Day the Earth Stood Still (2008),2.79393115942029,1104
The Daytrippers (1996),3.6955420466058766,987
The Dead (1987),3.686,250
The Dead Girl (2006),3.2245508982035926,167
The Dead Pool (1988),3.1475409836065573,915
The Dead Zone (1983),3.646385542168675,3320
The Debt (2011),3.5441176470588234,306
The Decalogue (Dekalog) (1989),4.1619170984455955,386
The Decline of Western Civilization (1981),3.925558312655087,403
The Decline of Western Civilization Part II: The Metal Years (1988),3.745819397993311,299
"The Decline of the American Empire (DÃ©clin de l'empire amÃ©ricain, Le) (1986)",3.635514018691589,214
The Deep (1977),2.9705882352941178,102
The Deep End (2001),3.513496143958869,778
The Deep End of the Ocean (1999),2.955913978494624,930
The Deer Hunter (1978),3.9871782029450067,9983
The Defiant Ones (1958),3.7783333333333333,300
The Delta Force (1986),2.4786729857819907,211
The Departed (2006),4.098886855748704,13116
"The Dernier Combat, Le (Last Battle) (1983)",3.4754901960784315,102
The Descendants (2011),3.6562258313998455,1293
The Descent (2005),3.4653614457831323,1660
The Desert Fox (1951),3.551094890510949,137
The Desperate Hours (1955),3.75,102
The Devil Rides Out (1968),3.3592233009708736,103
The Devil Wears Prada (2006),3.391399874450722,3186
The Devil and Daniel Johnston (2005),3.9089673913043477,368
The Devil and Daniel Webster (All That Money Can Buy) (1941),3.7278481012658227,158
The Devil and Max Devlin (1981),2.4635416666666665,288
The Devil's Advocate (1997),3.472183458926412,10749
"The Devil's Backbone (Espinazo del diablo, El) (2001)",3.739227340267459,1346
The Devil's Brigade (1968),3.4523809523809526,189
The Devil's Own (1997),3.0082200442617766,3163
The Devil's Rejects (2005),3.2510094212651413,743
The Devils (1971),3.62,100
The Diary of Anne Frank (1959),3.7029850746268655,670
The Dictator (2012),3.070736434108527,516
The Dilemma (2011),2.706896551724138,145
"The Dinner Game (DÃ®ner de cons, Le) (1998)",3.797382671480144,1108
The Dirty Dozen (1967),3.870862435469177,6586
The Disappearance of Alice Creed (2009),3.395348837209302,172
"The Discreet Charm of the Bourgeoisie (Charme discret de la bourgeoisie, Le) (1972)",3.941410693970421,879
The Dish (2001),3.7259001161440186,1722
The Distinguished Gentleman (1992),2.93859649122807,912
"The Diving Bell and the Butterfly (Scaphandre et le papillon, Le) (2007)",3.923232323232323,1485
The Doctor (1991),3.3758169934640523,153
The Dogs of War (1980),3.410416666666667,240
The Doom Generation (1995),2.768312101910828,628
The Door in the Floor (2004),3.4034883720930234,430
The Doors (1991),3.3470920719916704,6723
"The Double Life of Veronique (Double Vie de VÃ©ronique, La) (1991)",3.8769043266301035,1641
The Draughtsman's Contract (1982),3.6135770234986944,383
The Dream Team (1989),3.2144444444444447,450
The Dreamers (2003),3.5733333333333333,1050
"The Dreamlife of Angels (Vie rÃªvÃ©e des anges, La) (1998)",3.9213258785942493,1252
The Dresser (1983),3.750996015936255,251
The Drop (2014),3.486111111111111,108
The Duchess (2008),3.511247443762781,489
The Duellists (1977),3.7,365
The Dukes of Hazzard (2005),2.513264129181084,867
The Eagle (2011),3.076923076923077,169
The Eagle Has Landed (1976),3.6013313609467454,676
The Earrings of Madame de... (Madame de...) (1953),3.925,120
The East (2013),3.475,120
The Edge (1997),3.4648420115709837,2247
The Edge of Heaven (Auf der anderen Seite) (2007),3.917910447761194,335
The Education of Little Tree (1997),3.496212121212121,132
The Edukators (Die Fetten Jahre sind vorbei) (2004),3.832627118644068,944
The Effect of Gamma Rays on Man-in-the-Moon Marigolds (1972),3.6608695652173915,230
The Eiger Sanction (1975),3.241573033707865,178
"The Eighth Day (HuitiÃ¨me jour, Le) (1996)",3.6674641148325358,209
The Electric Horseman (1979),3.1006493506493507,308
The Element of Crime (Forbrydelsens Element) (1984),3.27027027027027,148
The Elephant Man (1980),3.9272063393412058,6436
The Emerald Forest (1985),3.4040296924708375,943
The Emperor and the Assassin (Jing ke ci qin wang) (1999),3.6121883656509697,361
The Emperor's Club (2002),3.4076539101497505,601
The Emperor's New Clothes (2001),3.2521186440677967,236
The Emperor's New Groove (2000),3.5737954675299943,5251
The End (1978),3.090909090909091,165
The End of Violence (1997),2.9183673469387754,245
The End of the Affair (1999),3.589799476896251,1147
The Endless Summer (1966),3.787106446776612,667
The Endless Summer 2 (1994),3.321880650994575,553
The Endurance: Shackleton's Legendary Antarctic Expedition (2000),3.9697933227344993,629
The Enemy Below (1957),3.6645962732919255,161
The Enforcer (1976),3.479966611018364,599
The English Patient (1996),3.589050329538646,13352
The Englishman Who Went Up a Hill But Came Down a Mountain (1995),3.305204804434863,6494
The Enigma of Kaspar Hauser (a.k.a. Mystery of Kaspar Hauser) (Jeder fÃ¼r sich und Gott Gegen Alle) (1974),3.959317585301837,381
The Entertainer (1960),3.7598425196850394,127
The Entity (1981),2.9745762711864407,177
The Equalizer (2014),3.4488188976377954,254
The Escapist (2008),3.303921568627451,102
The Evening Star (1996),2.9927536231884058,690
The Evil Dead (1981),3.6786433172302737,4968
The Ex (2007),2.748344370860927,151
The Exorcism of Emily Rose (2005),3.1689520078354554,1021
The Exorcist (1973),3.749960172056715,12554
The Exorcist III (1990),2.640578265204387,1003
The Expendables (2010),2.9920058139534884,1376
The Expendables 2 (2012),3.0679513184584177,493
The Expendables 3 (2014),2.9,155
The Experiment (2010),3.2969924812030076,133
The Express (2008),3.5965517241379312,145
"The Exterminating Angel (Ãngel exterminador, El) (1962)",3.9574468085106385,423
The Exterminator (1980),2.5560344827586206,116
The Eye (2008),2.612727272727273,275
The Eye (Gin gwai) (Jian gui) (2002),3.324074074074074,432
The Eyes of Tammy Faye (2000),3.6226190476190476,420
The Fabulous Baker Boys (1989),3.327201783723523,1794
The Faculty (1998),2.8079534432589717,5155
The Falcon and the Snowman (1985),3.5571342200725513,1654
The Fall (2006),3.9452423698384202,1671
The Fall of the House of Usher (House of Usher) (1960),3.3408239700374533,267
The Fallen Idol (1948),3.796,125
The Family (2013),2.9838709677419355,124
The Family Man (2000),3.329622458857696,4132
The Family Stone (2005),3.2225158562367864,946
The Fan (1981),2.7,160
The Fan (1996),2.8543845534995977,2486
"The Fantastic Planet (PlanÃ¨te sauvage, La) (1973)",3.690270935960591,812
The Fast & Furious (Fast and the Furious 4) (2009),3.1271929824561404,684
The Fast & Furious 6 (Fast and the Furious 6) (2013),3.275925925925926,270
The Fast Five (Fast and the Furious 5) (2011),3.3952830188679246,530
The Fast Runner (Atanarjuat) (2001),3.7928,625
The Fast and the Furious (2001),2.847014349637402,6481
The Fast and the Furious: Tokyo Drift (Fast and the Furious 3) (2006),2.7190963341858483,1173
The Fault in Our Stars (2014),3.528023598820059,339
The Favor (1994),2.5090909090909093,220
The Fearless Vampire Killers (1967),3.395380434782609,368
The Fiendish Plot of Dr. Fu Manchu (1980),2.4959016393442623,244
The Fifth Element (1997),3.7140724865092425,26129
The Fighter (2010),3.8731450454763046,2089
The Fighting Seabees (1944),3.3043478260869565,276
The Fighting Temptations (2003),2.849514563106796,103
The Filth and the Fury (2000),3.772300469483568,426
The Final Conflict (a.k.a. Omen III: The Final Conflict) (1981),2.625,524
The Final Countdown (1980),3.382575757575758,528
The Final Cut (2004),3.1596283783783785,592
The Final Destination (Final Destination 4) (Final Destination in 3-D) (2009),2.595367847411444,367
"The Fire Within (Feu follet, Le) (1963)",3.6440677966101696,118
"The Firemen's Ball (HorÃ­, mÃ¡ panenko) (1967)",3.761904761904762,147
The Firm (1993),3.4628659018987342,20224
The First Wives Club (1996),3.03531669865643,5210
The Fisher King (1991),3.6247768163713774,7281
The Fist of Fury (Chinese Connection) (Jing wu men) (1972),3.7,390
"The Five Obstructions (Fem benspÃ¦nd, De) (2003)",3.8071672354948807,293
The Five Senses (1999),3.502008032128514,249
The Five-Year Engagement (2012),3.132183908045977,261
The Flamingo Kid (1984),3.1507582515611063,1121
The Flight of Dragons (1982),3.6818181818181817,187
The Flight of the Phoenix (1965),3.7228525121555918,617
The Flintstones (1994),2.429423683025664,8884
The Flintstones in Viva Rock Vegas (2000),1.785190615835777,1364
The Flower of My Secret (La flor de mi secreto) (1995),3.572649572649573,468
The Fluffer (2001),2.6869565217391305,115
The Fly (1958),3.3442698706099816,3246
The Fly (1986),3.4091103050992104,9374
The Fly II (1989),2.27290950744559,1746
The Fog (1980),2.989130434782609,1656
The Fog (2005),2.0476878612716765,346
The Fog of War: Eleven Lessons from the Life of Robert S. McNamara (2003),4.093900481540931,2492
The Foot Fist Way (2006),3.182242990654206,107
The Forbidden Kingdom (2008),3.2932761087267526,699
The Forgotten (2004),2.891765704584041,1178
The Forsaken (2001),2.631048387096774,248
The Fortune Cookie (1966),3.582210242587601,371
The Fountain (2006),3.606724593879864,2647
The Fountainhead (1949),3.415204678362573,171
The Four Feathers (1939),3.5476190476190474,147
The Four Feathers (2002),3.072808320950966,673
The Four Musketeers (1974),3.613274336283186,565
The Four Seasons (1981),3.46875,240
The Fourth Kind (2009),2.905844155844156,308
The Fourth Protocol (1987),3.241573033707865,178
The Fox and the Hound (1981),3.4222728491021175,3731
The French Connection (1971),3.9688093129191446,7903
The French Lieutenant's Woman (1981),3.6043956043956045,728
The Freshman (1925),3.6064814814814814,108
The Freshman (1990),3.4461805555555554,864
The Frighteners (1996),3.371420602454444,5378
The Front (1976),3.6859504132231407,242
The Front Page (1974),3.3959731543624163,149
The Fugitive (1993),3.9545233088876355,38998
The Full Monty (1997),3.7008885186727754,14406
The Funeral (1996),3.1955555555555555,450
The Funhouse (1981),2.5462555066079293,227
The Fury (1978),3.069920844327177,379
The Gambler (1974),3.394230769230769,104
The Game (1997),3.839559895280549,14133
The Game Plan (2007),3.0849056603773586,212
The Garbage Pail Kids Movie (1987),1.6480263157894737,304
"The Garden of the Finzi-Continis (Giardino dei Finzi-Contini, Il) (1970)",3.875,1008
The Gate (1987),2.650147928994083,676
The Gauntlet (1977),3.2296037296037294,429
The Gay Divorcee (1934),3.936635944700461,868
The General (1926),4.1672976810222435,2113
The General (1998),3.620353982300885,565
The General's Daughter (1999),3.047846889952153,5016
The Getaway (1972),3.6386138613861387,505
The Getaway (1994),2.7678899082568806,1090
The Ghost Writer (2010),3.6620808254514188,1163
The Ghost and Mr. Chicken (1966),3.2458100558659218,179
The Ghost and Mrs. Muir (1947),3.804987980769231,1664
The Ghost and the Darkness (1996),3.3742882172579938,4566
The Ghost of Frankenstein (1942),2.757575757575758,165
The Giant Gila Monster (1959),1.8636363636363635,165
The Gift (2000),3.381373355263158,2432
The Gingerbread Man (1998),2.958559782608696,736
The Girl Next Door (1999),3.0720720720720722,111
The Girl Next Door (2004),3.3010622887493963,2071
The Girl Next Door (2007),3.328025477707006,157
The Girl Who Kicked the Hornet's Nest (Luftslottet som sprÃ¤ngdes) (2009),3.7977805178791617,811
The Girl Who Leapt Through Time (Toki o kakeru shÃ´jo) (2006),3.9063772048846674,737
The Girl Who Played with Fire (Flickan som lekte med elden) (2009),3.7401162790697673,860
The Girl in the CafÃ© (2005),3.71875,240
"The Girl on the Bridge (Fille sur le pont, La) (1999)",3.814387211367673,563
The Girl with the Dragon Tattoo (2011),3.868957871396896,2255
The Girl with the Dragon Tattoo (MÃ¤n som hatar kvinnor) (2009),3.9039172209903916,2706
The Girlfriend Experience (2009),2.801324503311258,151
The Giver (2014),3.0972222222222223,144
The Glass Bottom Boat (1966),3.0892116182572615,241
The Glass House (2001),2.7922318125770653,811
The Glass Menagerie (1987),3.514018691588785,214
The Glass Shield (1994),2.967871485943775,249
The Gleaners & I (Les glaneurs et la glaneuse) (2000),3.697478991596639,238
The Glenn Miller Story (1953),3.670418006430868,311
The Glimmer Man (1996),2.646916146916147,1443
The Gnome-Mobile (1967),2.925324675324675,154
The Godfather (1972),4.364915599534342,34360
The Godfather: Part II (1974),4.275231644991067,24067
The Godfather: Part III (1990),3.39976754483064,9034
The Gods Must Be Crazy (1980),3.6601650412603153,7998
The Gods Must Be Crazy II (1989),3.0794964028776977,1390
The Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla) (1984),2.6577086280056577,707
The Gold Rush (1925),4.088610827374873,1958
"The Golden Age (Ãge d'Or, L') (1930)",3.7125,160
The Golden Bowl (2000),3.097107438016529,242
The Golden Child (1986),2.8579771701619325,3767
The Golden Compass (2007),3.1701208981001727,1737
The Golden Voyage of Sinbad (1973),3.4581850533807827,562
The Good Earth (1937),3.7294117647058824,340
The Good German (2006),3.0149006622516556,302
The Good Girl (2002),3.401025412394115,2243
The Good Mother (1988),3.006802721088435,147
The Good Shepherd (2006),3.43135838150289,1384
The Good Son (1993),2.8755102040816327,735
The Good Thief (2002),3.3708530805687205,422
"The Good, the Bad and the Ugly (Buono, il brutto, il cattivo, Il) (1966)",4.121969862415375,13737
"The Good, the Bad, the Weird (Joheunnom nabbeunnom isanghannom) (2008)",3.636904761904762,252
The Goodbye Girl (1977),3.6245551601423487,1405
"The Goods: Live Hard, Sell Hard (2009)",2.802752293577982,109
The Goonies (1985),3.6086288173806107,9758
"The Gospel According to St. Matthew (Vangelo secondo Matteo, Il) (1964)",3.8232044198895028,181
The Governess (1998),3.1026570048309177,414
The Graduate (1967),4.072684752104771,16035
The Grand Budapest Hotel (2014),3.9723069105691056,1968
The Grapes of Wrath (1940),4.0046363372935385,3451
The Grass Harp (1995),3.5251798561151078,278
"The Great Beauty (Grande Bellezza, La) (2013)",3.836206896551724,174
The Great Buck Howard (2008),3.116,125
The Great Debaters (2007),3.709375,480
The Great Dictator (1940),4.060214462469068,3637
The Great Escape (1963),4.137280701754386,10260
The Great Gatsby (1974),3.1672828096118297,541
The Great Gatsby (2013),3.4466101694915254,590
The Great Mouse Detective (1986),3.439104674127716,1519
The Great Muppet Caper (1981),3.6107797187899444,2347
The Great Outdoors (1988),3.249685534591195,795
The Great Race (1965),3.456021650879567,1478
The Great Raid (2005),3.471518987341772,316
The Great Santini (1979),3.852384291725105,1426
"The Great Silence (Grande silenzio, Il) (1969)",3.5952380952380953,126
The Great Train Robbery (a.k.a. First Great Train Robbery) (1979),3.5876712328767124,365
The Great White Hype (1996),2.7547169811320753,1378
The Great Ziegfeld (1936),3.351985559566787,277
The Greatest Game Ever Played (2005),3.67875,400
The Greatest Movie Ever Sold (POM Wonderful Presents: The Greatest Movie Ever Sold) (2011),3.2851239669421486,121
The Greatest Show on Earth (1952),3.222648752399232,521
The Greatest Story Ever Told (1965),3.232142857142857,224
"The Green Butchers (GrÃ¸nne slagtere, De) (2003)",3.7035714285714287,140
The Green Hornet (2011),2.94622905027933,716
The Green Mile (1999),3.973965998477544,19705
The Grey (2012),3.1149068322981366,483
The Grey Fox (1982),3.7029411764705884,170
The Grey Zone (2001),3.595149253731343,268
The Grifters (1990),3.719675488342785,6348
The Grudge (2004),2.800111669458403,1791
The Grudge 2 (2006),2.4508196721311477,366
The Guard (2011),3.687209302325581,430
The Guardian (1990),2.236111111111111,180
The Guardian (2006),3.4765625,576
The Gun in Betty Lou's Handbag (1992),2.623809523809524,105
The Guns of Navarone (1961),3.8099755201958385,3268
The Guru (2002),2.7672764227642275,492
The Hairdresser's Husband (Le mari de la coiffeuse) (1990),3.7292576419213974,229
The Hammer (2007),3.5522388059701493,134
The Hand (1981),2.3576923076923078,130
The Hand That Rocks the Cradle (1992),3.078356713426854,2495
The Handmaid's Tale (1990),3.1625615763546797,406
The Hanging Garden (1997),3.518099547511312,221
The Hangover (2009),3.7426552881925015,7148
The Hangover Part II (2011),3.067516525023607,1059
The Hangover Part III (2013),2.897280966767372,331
The Happening (2008),2.4864636209813873,1182
The Happiest Millionaire (1967),3.2526041666666665,192
The Happiness of the Katakuris (Katakuri-ke no kÃ´fuku) (2001),3.487551867219917,241
The Hard Way (1991),2.9497354497354498,189
The Harder They Come (1973),3.747916666666667,240
The Harder They Fall (1956),3.6121794871794872,156
The Harmonists (1997),3.751012145748988,247
The Harvey Girls (1946),3.2830882352941178,136
The Haunted Mansion (2003),2.4589877835951133,573
The Haunted World of Edward D. Wood Jr. (1996),3.638198757763975,322
The Haunting (1963),3.6164148351648353,1456
The Haunting (1999),2.4132530120481928,4150
The Haunting in Connecticut (2009),2.946261682242991,214
The Heartbreak Kid (1972),3.4514563106796117,206
The Heartbreak Kid (2007),2.7808564231738035,397
The Heat (2013),3.2161290322580647,310
The Hebrew Hammer (2003),2.781578947368421,190
The Heiress (1949),3.926778242677824,239
The Help (2011),3.903930131004367,1603
The Henry V (Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France) (1944),3.6517857142857144,112
The Hi-Lo Country (1998),3.1067708333333335,192
The Hidden (1987),3.5801724137931035,1160
The Hidden Fortress (Kakushi-toride no san-akunin) (1958),3.9678089304257527,963
The Hills Have Eyes (1977),2.9217252396166136,313
The Hills Have Eyes (2006),2.864880273660205,877
The Hills Have Eyes II (2007),2.3140625,320
The History Boys (2006),3.473021582733813,278
The Hitch Hikers Guide to the Galaxy (1981),3.6226765799256504,269
The Hitch-Hiker (1953),3.5036496350364965,137
The Hitcher (1986),3.476595744680851,705
The Hitcher (2007),2.7895833333333333,240
The Hitchhiker's Guide to the Galaxy (2005),3.387239849880587,5862
The Hoax (2007),3.2800687285223367,291
The Hobbit (1977),3.3996138996139,259
The Hobbit: An Unexpected Journey (2012),3.788154069767442,2752
The Hobbit: The Battle of the Five Armies (2014),3.406813627254509,499
The Hobbit: The Desolation of Smaug (2013),3.720522625876354,1569
The Hole (2001),3.2146118721461185,219
The Holiday (2006),3.4927140255009106,1647
The Hollywood Knights (1980),3.0692307692307694,260
"The Holy Mountain (MontaÃ±a sagrada, La) (1973)",3.96,300
The Horse Soldiers (1959),3.5925,200
The Horse Whisperer (1998),3.1297123015873014,2016
"The Horseman on the Roof (Hussard sur le toit, Le) (1995)",3.52946273830156,577
The Hospital (1971),3.617021276595745,141
The Host (2013),3.0083333333333333,120
The Host (Gwoemul) (2006),3.4652317880794703,906
The Hot Chick (2002),2.546666666666667,975
The Hot Rock (1972),3.381818181818182,110
The Hot Spot (1990),3.0657894736842106,304
The Hotel New Hampshire (1984),2.9425981873111784,331
The Hound of the Baskervilles (1939),3.67621776504298,349
The Hound of the Baskervilles (1959),3.5078947368421054,380
The Hour of the Pig (1993),3.4145569620253164,158
The Hours (2002),3.6878771975859355,3811
The House Bunny (2008),2.828271028037383,428
The House of Mirth (2000),3.410236220472441,635
The House of Yes (1997),3.5416107382550335,1490
The House of the Dead (2003),1.3487584650112867,443
The House of the Devil (2009),3.3098591549295775,142
The House of the Spirits (1993),3.248976248976249,1221
The Howling (1980),3.206240084611317,1891
The Hudsucker Proxy (1994),3.6678591871780193,10482
The Human Centipede (First Sequence) (2009),2.358974358974359,273
The Human Stain (2003),3.0756143667296785,529
The Hunchback of Notre Dame (1939),3.7888040712468194,393
The Hunchback of Notre Dame (1996),3.2242233772512994,8273
The Hunchback of Notre Dame (Notre Dame de Paris) (1956),3.330188679245283,159
The Hundred-Foot Journey (2014),3.735294117647059,153
The Hunger (1983),3.3741007194244603,973
The Hunger Games (2012),3.6793974437005477,3286
The Hunger Games: Catching Fire (2013),3.7043899657924744,1754
The Hunger Games: Mockingjay - Part 1 (2014),3.437022900763359,524
The Hunt (Jagten) (2012),4.048679867986799,606
The Hunt for Red October (1990),3.860307028545628,19933
The Hunted (1995),3.046419098143236,377
The Hunted (2003),2.8518518518518516,594
The Hunting Party (2007),3.4444444444444446,180
The Hurricane (1999),3.7486975936492186,4031
The Hurt Locker (2008),3.79305373525557,3815
The Hustler (1961),4.119914916245679,3761
The Ice Harvest (2005),3.116831683168317,505
The Ice Pirates (1984),2.928870292887029,239
The Ice Storm (1997),3.803598922247883,5196
The Ides of March (2011),3.64869109947644,955
The Idiots (Idioterne) (1998),3.546540880503145,795
The Idolmaker (1980),3.4466019417475726,103
The Illusionist (2006),3.8067479674796747,6150
The Illusionist (L'illusionniste) (2010),3.631964809384164,341
The Imaginarium of Doctor Parnassus (2009),3.4904679376083187,1154
The Imitation Game (2014),3.95226917057903,639
The Immigrant (1917),3.6941747572815533,103
The Importance of Being Earnest (1952),3.822556390977444,665
The Importance of Being Earnest (2002),3.6117742810634836,1843
"The Impossible (Imposible, Lo) (2012)",3.5597269624573378,293
The Imposter (2012),3.7377450980392157,204
The Impostors (1998),3.4313131313131313,495
The In Crowd (2000),2.2768924302788847,251
The In-Laws (1979),3.7816455696202533,316
The In-Laws (2003),2.882758620689655,435
The Inbetweeners Movie (2011),3.409090909090909,176
The Incredible Burt Wonderstone (2013),2.829861111111111,144
The Incredible Hulk (2008),3.348548510313216,2618
The Incredible Journey (1963),3.3689655172413793,725
The Incredible Mr. Limpet (1964),3.152122641509434,424
The Incredible Shrinking Man (1957),3.609106529209622,582
The Incredible Shrinking Woman (1981),2.7261146496815285,314
The Incredibles (2004),3.9062483210659216,18613
The Incredibly True Adventure of Two Girls in Love (1995),3.431740614334471,586
The Indian Runner (1991),3.5443037974683542,158
The Indian in the Cupboard (1995),3.1091985428051,5490
The Informant! (2009),3.3337662337662337,770
The Inkwell (1994),3.006666666666667,225
The Inn of the Sixth Happiness (1958),3.6314102564102564,156
The Innocents (1961),3.8485576923076925,416
The Insider (1999),3.9372459662520014,8119
The Inspector General (1949),3.566287878787879,528
The International (2009),3.1735537190082646,484
The Internship (2013),3.0597826086956523,276
The Interpreter (2005),3.351470588235294,1700
The Interview (1998),3.717391304347826,184
The Interview (2014),2.9166666666666665,348
The Invasion (2007),3.0162523900573612,523
The Invention of Lying (2009),3.201764705882353,850
The Invisible (2007),3.097916666666667,240
The Invisible Man (1933),3.581031976744186,1376
The Ipcress File (1965),3.820906432748538,684
The Iron Giant (1999),3.8554913294797686,7785
The Iron Lady (2011),3.246774193548387,310
The Island (1980),2.8838383838383836,99
The Island (2005),3.3948761125811884,4157
The Island (2006),3.5652173913043477,138
The Island of Dr. Moreau (1996),2.4351095831542757,4654
The Isle (Seom) (2000),3.55,210
The Italian Job (1969),3.646329837940896,2098
The Italian Job (2003),3.5610138348465195,9252
The Jackal (1997),3.1249111163782888,4219
The Jacket (2005),3.5245499181669393,1222
The Jane Austen Book Club (2007),3.407514450867052,346
The January Man (1989),2.821285140562249,249
The Jazz Singer (1980),2.8755760368663594,217
The Jerk (1979),3.65569283703472,6394
The Jerky Boys (1995),2.2821497120921306,1042
The Jewel of the Nile (1985),3.1237373737373737,5742
The Joneses (2009),3.2796052631578947,152
The Journey of August King (1995),3.3253968253968256,189
The Journey of Natty Gann (1985),3.499516441005803,1034
The Joy Luck Club (1993),3.7113180515759314,4188
The Judge (2014),3.356,125
The Jungle Book (1967),3.663924285537548,8083
The Jungle Book (1994),3.3986178614823817,6584
The Jungle Book 2 (2003),2.345833333333333,240
The Juror (1996),3.0130968622100953,3665
The Karate Kid (1984),3.294335762690193,7821
The Karate Kid (2010),3.1903846153846156,520
"The Karate Kid, Part II (1986)",2.5987721198988805,5538
"The Karate Kid, Part III (1989)",2.117294770669004,3423
The Keep (1983),2.8114754098360657,122
The Kentucky Fried Movie (1977),3.411312849162011,1432
The Kid (1921),3.925737538148525,983
The Kid (2000),3.1321243523316062,1351
The Kid Stays in the Picture (2002),3.6066433566433567,572
The Kids Are All Right (2010),3.584870848708487,813
The Killer (Die xue shuang xiong) (1989),4.062179956108266,2734
The Killer Inside Me (2010),3.1124260355029585,169
The Killer Shrews (1959),2.123015873015873,126
The Killers (1946),3.9054945054945054,455
The Killing (1956),4.088582677165355,2032
The Killing Fields (1984),4.104248267550467,6638
The Killing of a Chinese Bookie (1976),3.682926829268293,164
The King and I (1956),3.7745154758461092,3457
The King and I (1999),2.575221238938053,339
The King of Comedy (1983),3.842420611144398,1669
